specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,DatePhotographed,SpecimenID,CurrentSp,Sex,Region,Longitude,Latitude,Extent.km,Certainty
NHMUK.8.1.25.3.Taylori.CRANIUM.DORSAL,-0.021637969779726453,-0.001575281285906165,-0.012132202198428735,0.011838671993601531,-0.001538869158073324,0.017825727766397084,-0.0023387373762376144,0.004647600582700352,-0.0038743142485160413,-0.002364571081659461,-8.015693397763598e-4,-0.006076617306861375,0.002007365354847304,-1.4160312764742902e-4,-0.0118029230052946,0.0024334945521970177,-2.9733512452163814e-4,-0.00155443340300542,-6.662415996575659e-4,0.0023852594543649144,1.670749687860036e-5,7.339418196364805e-4,-9.640771223837636e-4,-1.5696010264928278e-4,0.0040306704549635496,-0.0010455137470997593,-5.271210378232703e-4,-4.1419087290616385e-4,-0.0031146282910225406,1.3959397232785926e-4,0.002050075562472573,0.0012221253310487877,0.0022683846148914945,-0.001355280933863376,-0.001031468049542161,-4.5548562557150697e-4,-9.680720544510176e-4,0.0014151102110896863,-5.796415864650628e-17,3.003240017784847e-17,-1.1628068299907035e-17,-6.613633252161577e-18,05/03/2021,8.1.25.3,variegatus,Male,Peninsular SEA,2.789944,104.202186,1.45,75
NHMUK.8.7.20.10.peninsulae.CRANIUM.DORSAL,0.024419056337876638,0.010250417610102938,0.010773904434294332,-0.006901539765911045,-0.010724699360844926,-0.020768568785041203,0.006547777201154216,0.0033833313472535704,-0.011974761469045796,0.01608077125925038,0.007508793343810017,-0.006361305381147799,0.0015497010712556363,-0.0016308217712485533,0.0032045669164248686,-0.002259909247894089,-0.0011493225055864715,1.2785985184638393e-4,-0.003966790917479621,-0.0025842760162002078,-0.006313269367520861,0.001142231511225899,-0.00801067257442708,-3.4517841892664643e-4,0.0027836769734465782,0.0010298318004882286,7.809131008232932e-4,-2.237084779145612e-4,0.0015379753386988006,-0.0026438282364693103,-9.398383872785283e-4,-0.00116777648281022,0.0010700454361719253,-0.0018182012909344358,-7.718973526879504e-4,-7.244457687476807e-4,0.001002091661084182,2.6574757326365247e-4,1.0272815584300155e-17,3.0140820395097023e-17,-3.903127820947816e-18,4.336808689942018e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.9.1.5.519.Variegatus.CRANIUM.DORSAL,-0.011054760658485976,-0.007093547161640721,0.0037343593062619256,-0.009882725197503823,0.004653731671187958,-0.0036882770667476875,0.005693255538960968,-0.0027500174160967647,0.005765215213568141,0.006871239750860498,-0.01762553834910613,-8.162829304708696e-4,0.00422347743673424,8.897428022058655e-4,0.007581884708325709,-0.007307218935724758,0.0024827475420094213,-0.0011372076251702427,-0.002116703875286178,0.0022042042419130312,-0.0033303199393792783,0.0019228176454069421,6.013527438759338e-4,0.003868569862772042,0.002532308288731759,0.0028659685516443678,-0.0023765537729711905,-5.371818041407879e-4,9.449451910606634e-4,-3.4311805722054374e-4,-1.9201002106651453e-4,0.002522543679127634,0.0013066238415894466,-4.611721768277696e-4,3.416711700460764e-4,0.0011457924858112034,-7.110174121285893e-4,-3.356268428825971e-4,4.252783021574391e-17,-3.74049749507499e-17,-3.469446951953614e-18,-2.7538735181131813e-17,05/03/2021,9.1.5.519,variegatus,Male,Java,-6.21462,106.84513,21.405,75
NHMUK.9.1.5.520.Variegatus.CRANIUM.DORSAL,-0.003609697986511388,0.018305482401602104,0.0052505820804080346,0.007619609755968464,-0.00467919032673285,0.0013341837732775564,0.00865624349349631,0.011216357749936517,-0.0011808300971541342,-0.012650170284916098,-0.0018869433934942574,-5.077459710011717e-4,-0.008473408555657428,2.008987630270805e-4,0.005784814926050293,-0.008019400202752746,9.920659496287397e-4,0.0030573346101654838,-0.0025862886792895686,3.2473539911929576e-4,0.0016134101508427983,0.007902397400586163,0.0016517894021974846,-6.092517869614242e-4,-7.827875672332202e-4,-0.0034806077849814025,-0.0010933604781144508,-1.8569794544046785e-4,0.0028585203493134105,4.7105839926334217e-4,-0.0011785090143776483,-0.0012372680632588054,4.1775538316597433e-4,-2.6493762315131953e-4,-0.0011718515996981455,0.001097916559715598,-3.103471795505696e-4,5.7428922831161605e-5,-1.0988050204961686e-16,-8.28059409235804e-18,4.128269178328009e-17,-6.52554182564713e-18,05/03/2021,9.1.5.520,variegatus,Male,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.521.variegatus.CRANIUM.DORSAL,0.030523181230083272,0.0024594807096695852,0.025560527672197304,0.013734265283385765,-0.012792326133937229,-0.006781135273345815,0.014956929563328131,1.0284017406311704e-4,0.019971324722076588,0.005141914275628128,0.006574884762517429,-0.0018325530687174855,-0.0024270000780722174,0.0014862584691853766,0.007380703478626589,0.0013818751461537563,0.002470036275140605,8.269411704329109e-5,0.002494097241628261,6.369230863056455e-4,-0.0019618292313167388,-0.0012725726693135222,0.007079140250616822,0.0015552476643905398,0.0029857248297134,-8.930927571220704e-4,7.532209473527702e-4,0.001116501005269135,-8.287096163450976e-4,-1.410861719169753e-4,3.438695408600592e-4,0.002217810000290932,-0.001400075427127068,2.3417856157052498e-4,7.359931982469312e-4,-1.0062469436961419e-4,-3.065147209428487e-4,5.772401528074965e-4,-1.146747085310762e-16,-5.827586677109586e-17,1.6954211472242076e-17,-5.421010862427522e-19,05/03/2021,9.1.5.521,variegatus,Male,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.523.Variegatus.CRANIUM.DORSAL,-0.008226782297563007,0.00317864829317987,0.024624511682501578,0.016163445962193733,-6.052021340255562e-4,-0.006376824593600657,0.004441731470286846,0.015397001485469176,-0.0036533314740390603,-0.0025451590879699755,-0.012742214273210819,-0.0036332336477149438,0.0016424776673822947,0.0066722827957787145,-0.0025112579052867377,0.011468017136225861,0.004738423817836769,0.0015267978422283254,0.004007527632559696,-0.0016821030143102718,4.93936112876228e-4,0.0011059513232969443,7.944057754803659e-5,0.004136138253064773,1.5177015928091015e-4,0.0018531458929175752,0.0013396463619162156,-8.461092801854543e-4,0.0017661798135811136,-0.002267049792641289,5.001960173033057e-4,0.0029543514246211074,-5.556287550518319e-4,-6.181877212746243e-4,-1.3364576123809627e-4,-4.177109443557637e-4,5.071099980232634e-4,3.4200680184687956e-5,-3.686287386450715e-17,-1.0625181290357943e-17,3.7621815385247004e-17,-2.3852447794681098e-18,05/03/2021,9.1.5.523,variegatus,Male,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.524.Variegatus.CRANIUM.DORSAL,0.0027976545972236127,-0.01712101465896805,0.024776369050784123,0.010528052156058194,-0.0023358369797676537,5.525260506960477e-4,-0.007183577970380383,0.009159848355992227,0.0015173801719975664,-0.011836480507022547,0.009760316611670266,-0.004594382920325269,0.007506241849742009,0.004454147114774408,0.0010127294739084173,5.428259822260027e-4,-0.0022386489442633856,0.003518360237160266,0.004572837803934312,0.0010926051771409035,-0.001829767006689704,-0.002325890593189563,-2.014587807371692e-4,-0.0012560951484997362,-0.004158959534535629,3.910898237765622e-4,-0.0015003527148170117,-1.980646627757713e-4,-6.474364584763016e-4,-7.381800412721993e-4,-0.0014441426179900444,2.6340434197085947e-4,6.329040436297458e-4,-0.0011875856128133306,-6.097426782883514e-4,-7.511414221324805e-4,2.7954705301491863e-5,-3.7505624779319327e-4,1.064415482837644e-16,-4.336808689942018e-17,1.0408340855860843e-17,-6.938893903907228e-18,05/03/2021,9.1.5.524,variegatus,Male,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.525.Variegatus.CRANIUM.DORSAL,0.001353975699499874,-0.00913998032786187,0.016670536312332555,0.004922189718946372,0.003132062602552511,-0.00717733379837709,0.006025675151239021,-0.006572166885496374,0.0019881832164223086,6.418135135213101e-4,-0.007450923014272736,-0.016326588994163657,0.005033496223586677,0.001124074154279227,8.066265964358862e-4,0.00355690109998074,-0.011130159796527803,0.0033081712786178653,0.008221957574677741,-0.0032014630103677976,0.009693705432223103,0.002814083081932045,-0.0036192173476663593,-0.0018103232882095087,1.7603779239632215e-4,-0.0017580734971266217,-7.567681224028772e-5,-1.5231216078411772e-5,-0.0010788524402063108,1.1858191384874622e-4,7.20934211911514e-4,-0.0012130303233375119,-2.1963942477961837e-6,0.0013673974022024142,6.035588360434205e-4,5.3423047761385294e-5,-1.9629066614382153e-5,3.7355508244124304e-4,5.879086280302648e-17,3.621235256101585e-17,4.391018798566293e-17,-9.974659986866641e-18,05/03/2021,9.1.5.525,variegatus,Female,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.527.Variegatus.CRANIUM.DORSAL,0.01537533131559807,0.008666644472213969,-0.006933990383109835,-0.024630222703505004,-0.018407254492132326,0.007453929993751243,0.004054823984438963,0.003335665013073431,1.192217024865706e-4,-0.0027353226202279355,5.038105396414329e-4,-0.005649324615638545,5.468903675164778e-4,0.01144484445360458,0.002805839195692444,-0.006332602955442667,0.005619475356598276,-0.007742637005036179,0.0034631444863781613,-0.006908671818214733,-0.0012131106158892071,-0.0018091630404927005,-8.656508129150812e-4,0.0021487009106137627,-0.0034860753773863357,-4.730756866235492e-4,-0.0034252684544826854,-0.0019016072700682191,-0.0015528313456045976,0.00258289722081385,-0.0012347976059947463,0.0010044110548611193,-0.0013287073717040878,-3.069490226550532e-4,-5.311100335091874e-4,-8.851921748497743e-4,1.8472321657693474e-4,7.658749145888805e-5,1.1607739509172932e-16,4.618701254788249e-17,2.962582436316641e-17,4.662069341687669e-18,05/03/2021,9.1.5.527,variegatus,Female,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.529.Variegatus.CRANIUM.DORSAL,-0.01484682511707603,0.01688498570368708,-0.014914526958796347,0.016339790976819202,0.012832729514912836,-0.015306997790045533,-0.005009818325458364,-0.008732561201955707,3.167994927433322e-4,0.005409405813080346,-3.787695267564963e-4,-0.013362025289674574,0.0071272701887095695,0.0033113526815057906,-0.0030277086280474964,-5.71143752514994e-6,-7.739230135321723e-4,-0.003613154449974928,-0.0015415204891706964,0.0019435892310410928,-0.001988787346800648,-2.628530793869811e-6,-2.7327791207455227e-4,-1.679421035452491e-4,0.0016643979649817531,-0.002102815759666106,0.0013498684814506317,1.603085758049654e-4,7.903820110516315e-5,0.001115414148938751,-0.0012487031592422829,0.0019688262249263257,0.0014921174122715275,0.0013930445166016872,-2.2152736028788103e-4,-0.0012717902490741464,-2.8032396837541574e-4,-4.5744868059067356e-4,-2.855517471783697e-17,3.5887091909270197e-17,2.0003530082357557e-17,1.8214596497756474e-17,05/03/2021,9.1.5.529,variegatus,Female,Java,-7.683374,108.57176,12.15,100
NHMUK.9.1.5.530.variegatus.CRANIUM.DORSAL,-0.007557007786843731,0.007764542919622357,0.01945447429193728,-4.2394346615343717e-4,0.014036243473038387,-0.005986772315978741,-0.003836882721899515,0.013332819658088255,-0.00523711238081462,0.0056702242798131386,-0.00741274311653912,-0.0012498730896090401,0.004939962438077034,0.0029443286338402164,-8.407897799573644e-4,0.00597937972388845,5.017283478056134e-4,-0.005804531856637573,-0.0015238659850006294,-7.368112367646351e-4,-0.0019268735988286125,0.001231333939499548,-0.0012341112343829967,-0.0010141994265437525,-0.003237516769577356,-8.221998638800228e-4,-7.674472101517584e-4,0.003664910323400649,-0.0012681163139939104,7.568202714429019e-5,-8.223664869146316e-4,2.1006414139388606e-4,3.5665113028899757e-4,7.567833409088958e-4,4.982563777374391e-4,-8.157974424564586e-4,1.9499847888154942e-4,-1.1861495111208556e-4,7.45727806762686e-18,5.3261431723350405e-17,2.7145711893605817e-17,6.0173220572945496e-18,05/03/2021,9.1.5.530,variegatus,Male,Java,-7.683374,108.57176,12.15,100
NHMUK.34.7.18.88.peninsulae.CRANIUM.DORSAL,0.01462288548665692,0.00401487771824238,0.006195307269754242,0.015126073829670163,0.014280856698196223,7.43544347419142e-4,-0.02012592350236094,0.0020807472970442845,-0.012344734040222169,9.046639436446034e-6,0.002735897879057055,0.008296112919091376,0.00247170234391147,-0.004127064757098142,-0.006488686644761949,-0.0019007860163812874,0.0068898050856084775,0.0022252208334319692,-0.002556756997743003,0.002899358525904471,9.507594534387346e-5,0.0020343527430208754,0.005200989702234533,5.405918796417153e-4,7.318359803104861e-4,-0.002721059368638091,-9.498211575755409e-4,0.002065575153428088,5.905683205487442e-4,7.686776088881871e-4,-5.112560626032452e-4,-1.5253056553336678e-4,-0.0019123828309605651,-4.465339577209359e-4,7.567881491137662e-4,-4.01737420346163e-4,2.98003441193873e-4,4.1920740285375166e-4,1.2917591258806982e-16,1.0641444322945226e-16,5.606680484465665e-17,-1.0842021724855044e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.47.1427.Terutaus.CRANIUM.DORSAL,0.024952490277685865,-0.002970778688601467,0.004535771993899626,-0.015001389417259042,0.007107701678932488,0.001147935002040021,0.006670789810757314,-0.0070540314151038095,6.354052378733653e-4,0.0077896688695775484,0.0061402284198996526,0.0063111252517353104,0.0015857044197218407,0.0043649619257796445,-0.0045443235035202405,0.001098704679765342,0.002182853402967286,-3.9807872181111344e-4,-0.0027515671966339573,-0.004619282993790305,7.696323549728297e-4,0.004723290779484348,0.001550782461569949,-5.990773088287952e-4,0.0026960629576694606,0.0032282784113356815,8.740423880840612e-4,-3.3940932007563455e-4,-1.237803562528261e-4,-1.0919447417243603e-4,6.757629680023964e-4,0.0016096849733230627,0.0017788053459362638,6.94850229855906e-4,-8.782283821567854e-4,1.13239726326489e-4,4.777304974190029e-4,1.3525270176410078e-4,6.247715018947719e-17,1.7889335846010823e-17,4.51841255383334e-17,1.0842021724855044e-18,05/03/2021,1947.1427,variegatus,Female,Peninsular SEA,6.612945,99.650898,13.86,100
NHMUK.47.1428.Perhentianus.CRANIUM.DORSAL,0.0342450472673076,0.0101565411455437,-0.014441458695866537,-0.016519387143388044,0.016733411994219825,-0.0018341238692191342,0.010490163342980516,0.013462936248493216,0.009749939645820625,-0.009951176424658065,0.006561795344018594,0.0013273606551504156,-5.508010007261821e-4,5.36322501385469e-4,-0.0014361483671475436,0.0010801452846819057,-0.003896896727880489,0.012369190633353613,-0.004896982727961617,3.122503774082578e-4,-2.4759609828558377e-4,0.0018807362699254768,0.0028010801996280594,4.806626129874576e-4,6.33336858866471e-4,9.562663554120306e-4,-2.496139048702332e-4,-7.779972271381822e-4,3.4604970853584964e-4,-3.8206275675452787e-4,3.12051622451122e-4,-5.074876349291753e-4,0.0010051562914085708,0.0019769541352160475,-1.4606497522302053e-4,-7.64606829848113e-4,-1.454653873231391e-4,-1.7631553951657613e-4,9.376993539284006e-17,-2.222614453595284e-17,3.4423418976414766e-18,-1.3010426069826053e-17,05/03/2021,1947.1428,variegatus,Female,Peninsular SEA,5.902628,102.754195,2.72,100
NHMUK.61.1162.peninsulae.CRANIUM.DORSAL,0.00914989425652902,-0.03787356137543826,-0.011683794439435761,-0.0030565929531580966,-0.006085337373345369,-0.005290851821312292,0.014251288704230248,-0.004189568377510386,-0.0031841467895777414,0.0029710365790913936,0.004577280247528538,-0.0014844831865199692,-0.003299014683892432,4.077943824357648e-4,-0.012547225496495468,-4.0276578149557097e-4,-5.445587432351814e-4,-0.0013700129478633704,9.156503797450337e-4,0.005192550051190061,-0.0017198515147411456,0.0023483622216884724,-5.156338866954017e-4,-0.001710768025251113,-0.0018622447363207282,-0.0024961801759352613,-0.0012797490088704549,-5.562033058980939e-4,5.904059814538635e-4,-0.0010772331014345822,-8.172968055825343e-4,-0.0013075678800508496,-4.310390433470639e-4,1.5730802025115253e-4,6.302151518807176e-4,-5.62255839320061e-4,6.779047132030858e-4,1.2793807433587043e-5,-4.967001202699217e-17,-3.155028321932818e-17,-1.0191500421363742e-17,-3.7947076036992655e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.71.2621.peninsulae.CRANIUM.DORSAL,0.0042297642346533475,-0.005717502504525894,0.008882188706310983,-0.015345048233049642,-0.02044449910445165,0.004112061476197914,-0.003999394332750007,-0.007093100301018122,0.008458973253230183,0.0015035740800732709,0.005505424369464239,-6.446872686721862e-4,-5.208462846009646e-4,0.011141972483000652,0.0023958173870246647,1.293822345140245e-4,-0.005274215884136971,0.0028262604631254253,-0.005232201455165566,0.001042226214141473,0.0015991851610517138,-0.003681718061400579,0.0023609044683355253,-0.0013292653396439007,0.002611298058778868,-9.029592639327054e-4,0.0016734464700609835,5.224782348370454e-4,5.979396964828593e-4,-0.0010282596191035951,7.050586270063316e-4,4.915722454881619e-4,7.418871683659537e-4,5.550029355234029e-4,2.0547238607762845e-4,-5.79643088385462e-5,-3.201488020350445e-4,-5.492919615049694e-4,-5.271255437352962e-17,2.9110828331235794e-17,2.1955093992831465e-18,-6.288372600415926e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.79.11.21.448.Variegatus.CRANIUM.DORSAL,-0.0123286374106404,-0.0022340717817752,0.007964921892050118,-0.023162740091755164,0.008913120203272416,-0.017769199608962213,-0.013506322218634237,-0.008665908668250604,0.0031389346576366807,-0.010508875431332132,0.00851540805232652,0.002679147078833684,0.007866577618031967,-0.008499049493362566,0.0038177570578228053,0.0028124498478266317,-0.00214362767555937,2.2948232355828093e-4,-0.008673661613120198,-0.0012989533311797874,0.002681501230909174,0.0035293009414554106,-0.006294457696845091,0.0019241922810201988,-8.980173367589972e-4,-0.001533985250358346,-0.00195665620077689,-0.0030911075344566383,0.0017062174951921294,5.614544347105241e-4,-5.476043105244417e-4,0.0011530741203952765,-0.001228339295686267,-1.3141240221066784e-4,7.036369345934017e-4,-4.903115775051229e-4,5.997702014733424e-5,4.4165986657143327e-4,-1.7747373124051002e-16,1.6723818510588906e-17,2.263949661421294e-17,8.131516293641283e-20,05/03/2021,79.11.21.448,variegatus,NIL,Java,-7.620019,111.641876,27.38,75
NHMUK.8.7.20.8.peninsulae.CRANIUM.DORSAL,0.032357555419880626,0.014741889915913622,-0.009499294206521852,0.017212531485502912,-0.002282160700050441,0.008948530083566802,-0.004525181660969693,-0.005258528246228091,0.006269490404751107,-0.006407657920522792,-0.01451433906819021,0.0027319470389999597,0.0029019051852984274,-0.0074048620265813585,0.008349202284508086,0.00734185723977159,-0.006145849787928041,-8.368791297402007e-4,-0.002654415172444901,0.0046487170045893264,-0.0033131706377107412,-8.160530266606156e-4,-0.002447934815215232,-0.0015923681116024034,3.26646095596014e-4,0.0026519064147363797,-1.9691851195841937e-4,0.0012123442898319713,0.0010791621858689791,0.0015016990406054624,4.647727520306949e-5,-7.055659163911056e-4,9.59027331931972e-4,-8.864477067144999e-4,-5.399070536686937e-4,-7.657119861445231e-4,5.799204315757018e-4,-6.868546442336703e-5,-4.7437233178029836e-17,-2.5722696542218593e-17,5.906191334614785e-17,-2.710505431213761e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.9.4.1.86.peninsulae.CRANIUM.DORSAL,0.002215119446930507,0.004814882171942648,-0.0014550898504026891,0.0060579945871139275,0.019640553756346303,0.015591896578714508,-4.3162831841901764e-4,0.0020969082001425048,-0.01059875521046817,-0.006606523535520465,0.006664276454734405,-5.304911276579954e-4,-0.004770349930618933,0.0016257095351548327,-0.005266928553952053,-0.007368871569703271,-0.009163522526293488,-0.005372569803243466,0.003481978929995318,0.0025499007258297933,-0.0017150399395964014,0.0038551919816589555,-0.003194223889216468,0.0010454480063851312,0.001397754000453062,2.9973167406991725e-4,0.0013117840059766832,0.001368581855260727,0.0014533701774383544,6.844652623065686e-4,1.4322504193550165e-4,0.0010830346846286217,-9.148718872848205e-5,-6.518164986398856e-4,8.984359018931215e-4,7.262437001780631e-4,2.82890564366203e-4,-2.0347906973720094e-4,-6.81895403857602e-17,-2.894819800536297e-17,5.784218590210166e-17,8.40256683676266e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.14.12.8.105.peninsulae.CRANIUM.DORSAL,-0.020520899763172125,-0.003947995618413426,-0.008623194331008254,0.002868700657410334,-0.010278795127127004,0.015114763971111063,-0.007995762946626588,0.0013182757501686495,0.020979769500837745,0.0054748284054851595,-0.012579357508237136,0.003668165753749113,-0.010425696778943852,-0.001129528200203127,0.0013919565433599625,0.0010540236996029635,0.006262806593484726,0.003103931594837913,-0.002258891452022402,0.00271373012399233,-5.67973823701859e-4,-0.0014445163614327146,-0.002039793329749171,-3.4712036400990547e-4,4.534836894582447e-4,-0.0010429907581495901,-0.0040538174536826595,0.0026840605505582026,0.0010889920962755927,-6.681568199435131e-4,-1.577231951060783e-4,-8.402016355263608e-4,-4.261899833493518e-4,-1.679515951316787e-4,5.553644973048348e-5,-0.0011873946529283638,-2.2309495990285307e-4,3.7397123554846606e-4,2.0681156440160997e-17,6.613633252161577e-18,2.7430314963883262e-17,3.577867169202165e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
