specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,DatePhotographed,SpecimenID,CurrentSp,Sex,Region,Longitude,Latitude,Extent.km,Certainty
NHMUK.55.1447.Aoris.CRANIUM.DORSAL,0.0032520689579540684,0.026058439230253295,-0.014335923832435619,0.003337528197377787,-0.014033770142539191,0.0022446009791875234,0.010681210014494432,0.0019430698801821734,-0.006361290626120728,-0.01164923462657651,0.002570853398733606,0.00405210803298334,0.004069203454961467,-0.001537522931292114,-0.0022075471956176985,0.002046243976848501,-0.0043028677209835655,-0.0027124570346944584,6.157556155569157e-4,-0.003253861465205959,0.0067831874563892254,-0.0019396072398689846,9.530956410735443e-4,0.005186306539495224,0.002807037064629556,0.005914441336579699,0.001209624802651352,-1.977686170164775e-5,0.0012416013227404155,0.002266479493609012,-1.772764158491093e-4,-9.132415356120768e-4,-0.001282370901092556,-3.5809752845688376e-4,0.0013300333884731436,-8.188578533062331e-4,-1.3102383607305304e-4,3.5115388790067826e-4,9.194034422677078e-17,3.355605723842636e-17,2.3744027577432547e-17,-1.6263032587282567e-17,19/03/2021,55.1447,variegatus,Female,Peninsular SEA,2.448942,104.520053,2.63,100
NHMUK.55.1448.Taylori.CRANIUM.DORSAL,-0.020086942562107017,0.00913129191370569,-0.0012152090102344293,0.01413890299615716,-0.008932289111313538,0.011943793885187052,0.008887895872783914,0.0038181423134057216,7.504348068791388e-4,-0.0024834216753171897,0.008905811753690386,-0.006768253545986856,0.0010411126464261505,5.464773901733214e-4,-0.006380604577436604,0.0011822899476277276,0.0045686201454261735,-0.005847654423783859,-0.004512227631859601,-2.624909327820055e-4,-0.007321666084608507,9.25041878364825e-4,0.0028040958740854537,-0.0053555379999677835,-0.0023290422004472637,0.0044250482096894255,-8.376672275598115e-4,-7.410417190677257e-4,0.0021639194360701447,-1.2405150042392118e-4,0.0010894008253005305,5.237041860833532e-5,-7.514215740527435e-4,0.0016134527359568792,-4.8064724879058694e-5,2.0731785426957893e-4,0.0011906540754910394,2.6595306998058424e-4,-4.212125440106185e-17,-2.7647155398380363e-17,3.903127820947816e-17,-8.673617379884035e-18,19/03/2021,55.1448,variegatus,Male,Peninsular SEA,2.789944,104.202186,1.45,75
NHMUK.55.1449.Taylori.CRANIUM.DORSAL,-0.02162444250418332,-0.004438851114306617,0.02291511563497253,-0.002970404362297833,-0.015341048273613307,0.004854413419526651,-0.00786374836351042,-0.0074848348086660075,0.002797946170450686,-0.003310026717344292,-0.0010627960515877022,4.762722979436665e-4,3.975601212971525e-5,-0.013227405703327432,1.9198288811536634e-4,-0.007866569591246193,-0.0020728010647185695,0.0026906123998545247,0.006097690938564822,3.686477461476398e-5,-0.00489454476468007,-0.0016067354142267128,6.94868121787939e-4,8.539542114495152e-4,6.352768414114266e-4,0.0013394076774873968,0.0016260759996478613,7.884898193020643e-5,-0.001935092072731641,6.73977108315605e-4,-0.0024463702595243,-7.143785226728789e-4,0.0010722416885856733,8.357011546753884e-4,-0.0018966409446093358,4.8192736259782757e-4,9.387695519877e-5,3.4105388752271224e-4,1.2878288930054382e-17,-4.1470733097570545e-18,1.0862350515589148e-17,-5.014435047745458e-18,19/03/2021,55.1449,variegatus,Female,Peninsular SEA,2.803797,104.168595,9.73,100
NHMUK.55.1450.Taylori.CRANIUM.DORSAL,-0.014619740732401229,0.009834380613493239,0.0018760033323833498,-0.021185167524559134,0.002684993586954893,-0.012826378516961424,-0.008272528326477445,-0.009073871722393576,-0.005297918403859743,0.008505844363554317,0.004823173553434187,0.0065160401104257795,0.00881802729257509,-0.006086383505952023,-0.0018699190895925556,-0.002493733678753421,-0.001125242162847911,0.00468271076795196,0.0054688321414802996,0.0025155124227306627,0.002585318278379686,-0.001023924417427718,0.003447966010004156,-2.363275031994684e-4,4.323249051098129e-4,0.002745456704317966,-0.0013919135780342399,0.004565493783817203,-2.8541861275853896e-4,-8.863542309679109e-4,0.0011006256320413692,6.328773687143711e-4,-0.0015732624554805324,-0.0012036343558312328,-0.0014379725673120073,1.0832901210311674e-4,8.991538285647583e-5,-8.767022361337432e-5,4.919567357652976e-18,-1.439278383974507e-17,1.5178830414797062e-17,-6.288372600415926e-18,19/03/2021,55.145,variegatus,Female,Peninsular SEA,2.789944,104.202186,1.45,75
NHMUK.55.1451.Taylori.CRANIUM.DORSAL,-0.00852517422842472,0.005216815808512796,0.024920386403951316,-0.010191593361864142,0.02289006454966584,0.006087249362114295,0.010693718228447205,0.006582094438941875,0.005626320414258135,-0.002057865053768065,0.004646516504838353,-0.006053632580847935,0.008487572391399974,-0.007351472975689012,0.0012043991316918242,-0.0012911259581280478,0.0028114171975419915,-0.004731573233636181,-0.002609014963916797,0.0027316054468950195,0.0028822889315637283,-0.0038944543161338434,0.0012800275794532412,0.003855274176881072,-0.0012818759918782631,0.0010575968706725966,3.7333032794454495e-4,-2.6172995593841614e-5,-0.0012293375105469977,0.002190094403398258,4.940449756957205e-4,-0.0014502378369119736,4.222300810121607e-4,-2.216618447266452e-4,-9.338702237906605e-4,0.0012124287972354385,-1.3114747191372256e-4,-9.531324713626382e-4,-4.1226787608761306e-17,2.6346112791397758e-17,7.386127300057499e-18,-3.848917712323541e-18,19/03/2021,55.1451,variegatus,Female,Peninsular SEA,2.789944,104.202186,1.45,75
NHMUK.7.6.18.3.Tellonis.CRANIUM.DORSAL,-0.006314772165526666,0.020936944142836072,-0.00681240297340956,0.013221629199515212,-0.009252342044122747,-3.4056127696463533e-4,-0.0024998174787672998,-0.008083645543991123,-0.015051221605721735,-0.0010917883052615602,-0.004656271541416456,0.0049692207350598965,0.0023318956265837923,0.007570510882242108,0.005820256602514699,8.240961990010974e-5,-0.006161119042521205,0.003985607543958741,0.0015533354900036458,0.0023211806715938968,-0.002107369792779119,-0.0026076549566769287,4.467213284769406e-4,-8.077789663095701e-4,-0.00414099156523369,5.755140847553e-4,-0.0031371497186270607,0.002278579853223602,2.8796696100033894e-4,0.001584598130329609,-7.206210402266249e-4,0.001367584980817045,-2.0682420497580628e-4,-1.232486792461622e-4,0.001461394428862309,0.0010113441571588553,1.8518235809764983e-4,6.443623969260514e-5,-6.610922746730363e-17,-1.5178830414797062e-17,-1.1438332919722072e-17,-1.973247953923618e-17,26/03/2021,7.6.18.3,variegatus,Female,Sumatra,-0.063028,98.276616,3.04,100
NHMUK.7.6.18.4.Tellonis.CRANIUM.DORSAL,0.00573594133260422,0.011436048612626589,0.0041999847960648715,0.0012734753493105313,-0.005498058143990389,-0.0060769589974839534,-0.015610498777012876,0.003027973236534212,-0.0036953937790171255,9.520382940817106e-4,0.007453822769854726,5.810078187881216e-4,-0.009985174696974764,0.005476432477046057,4.996934438676494e-4,0.0038976213966832696,-0.005611170511241167,-0.005905161070682245,-1.8616675387974848e-4,-0.004109156447277792,-0.001009676193632619,-0.002623507338479553,-4.889827201265881e-4,0.003217416491861615,-2.0008853437355567e-4,-0.002577658288139608,-0.004352619137396651,-0.001421754689112127,-0.001639680824407973,-0.0030990474248192806,0.0027995815725291285,-7.922245389233633e-4,-9.071459169889782e-4,0.0011269537615917037,-9.232907130467109e-4,9.412200506635997e-4,1.1921114854370444e-4,-9.212150211999781e-5,8.892490693454547e-17,-5.664956351236761e-17,6.139294801699169e-18,-8.673617379884035e-19,26/03/2021,7.6.18.4,variegatus,Male,Sumatra,-0.063028,98.276616,3.04,100
NHMUK.9.4.1.93.peninsulae.CRANIUM.DORSAL,-0.015314391719594563,-0.014945335363362577,0.012467462194621972,0.0021036127091255672,0.019393531750161536,-0.0015206593052662937,0.011642095806907636,0.0080397975245076,-0.006775338899432417,0.005989339748284443,-0.005726276501209375,0.008556594398558146,-0.01318733369390029,-0.00764748352823878,0.0028613063551594653,-6.492437725518377e-5,1.3976240678944467e-4,-0.001007767461324357,-0.0025431972675961758,-0.008692453194720617,-7.070843835602426e-4,-0.002158454941795679,-0.001499377783736211,-7.634295629411511e-4,-0.004721158577044907,9.77763289415874e-4,0.0031082201908885,0.0019011855787048528,0.0014597962389735553,-0.0013844885566431978,7.830421036362722e-4,-6.067342739912965e-4,0.0010598421365587334,-2.8033757998536916e-4,2.163315847299885e-4,-7.901341355791773e-4,-9.95992630800902e-4,4.684878021752719e-5,4.149783815188268e-17,8.944667923005412e-18,1.328147661294743e-17,-1.100465205072787e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
NHMUK.9.4.1.96.Chombolis.CRANIUM.DORSAL,0.011018127113910228,-0.005168814524454615,-8.429326065139928e-4,0.01858976939265299,0.006085499876875574,0.01875468760996461,-0.004450476565141289,-0.0016235688134328186,0.014541641423484792,0.011967499856836877,-0.0019315173948484972,0.01305586682109802,0.01147976205193172,0.007097643753249393,-0.003249545557773766,0.006594502894377816,-0.004447151632617651,-0.0031671438734101392,-0.006371506845412089,-6.511783400082108e-4,7.511495798751979e-4,8.843395494084605e-4,-0.0013953518020816185,1.1444513881616849e-4,-0.0030687670029535966,-0.0010504959253559711,0.003936631108987844,-0.0018466441368157238,5.5199609465074245e-6,5.170944459377239e-4,3.1042252027649775e-4,-2.7689900876549478e-5,-0.0018816909892448938,-5.090001852222364e-4,-5.33503537495943e-4,-2.7085281801944474e-4,-2.8927244804786273e-4,-2.5252485599245743e-4,1.1736488517155585e-17,-1.22514845490862e-17,-1.0354130747236567e-17,-1.1058862159352145e-17,26/03/2021,9.4.1.96,variegatus,Male,Riau Archipelago,1.05586596,103.3631257,11.12,100
NHMUK.9.4.1.97.Chombolis.CRANIUM.DORSAL,-0.011419360844328588,0.004528581751955464,0.007597222534734455,-0.01290399460278691,-0.005649478965009562,0.008364599889208957,-0.0016969578918397932,0.015143913981605256,-0.003775419024574505,0.0031728978781457354,0.006757109895561026,0.016455782470377336,0.0014666460520987464,0.004280553080199955,-6.131431583898833e-4,-0.0034661215674145697,0.0015732747177876704,0.007199624339619474,0.002552535459504161,-0.004244762431270802,0.0037521758475750895,3.0265719749098614e-4,-9.292786731302179e-4,-0.0023950904895822245,0.0013584051821721474,-0.0021950233506120385,-1.1237613998906428e-4,4.2985218740250854e-4,-6.872772460994299e-4,5.501812970687035e-4,7.43036763691947e-4,-1.3174300840294352e-4,0.002262406227438023,-6.291111395573712e-5,0.0018749035601556138,-1.4298976139369803e-4,7.384762566614448e-4,-4.0594787646346736e-5,-5.606680484465665e-17,-6.852157730108388e-17,-2.656295322589486e-18,1.5720931501039814e-17,26/03/2021,9.4.1.97,variegatus,Female,Riau Archipelago,1.05586596,103.3631257,11.12,100
NHMUK.9.4.1.98.Chombolis.CRANIUM.DORSAL,-1.3438659189473153e-4,0.007000551456574744,-0.003827075172594759,-0.00142105263539687,0.017141731375179152,0.020032716642175256,0.0047834594348336555,0.005867115907637177,0.006197840927188706,-0.001826281811835596,0.008044868901024488,2.048347747166652e-5,9.430688521004418e-4,0.0024721023583755917,0.0033620891610938054,0.0011171099844565061,-0.00809470576871557,0.0036305250123770385,8.36269354490154e-5,7.589353292423446e-4,-0.0015592845135527335,-0.0032030862050314145,-0.0011500032194529928,-0.0024046191439438857,0.0016174922750828461,0.0010894443681055267,-0.002793146014947211,-8.16941251745974e-4,-7.426910925640614e-4,-0.0021562817179318246,8.65260487436004e-4,-1.4390027307133386e-4,-0.0012065013244182358,-0.0017190183042942908,-2.2522848854713122e-4,-4.437608707580995e-4,-2.5605106522646505e-4,-3.812353919113408e-4,4.212125440106185e-17,2.5478751053409354e-17,3.8516282177547545e-17,1.1926223897340549e-18,26/03/2021,9.4.1.98,variegatus,Female,Riau Archipelago,1.05586596,103.3631257,11.12,100
NHMUK.19.11.12.9.Temminckii.CRANIUM.DORSAL,0.009895518844358561,-0.0011771085983874653,0.021164391954268343,0.002246399289088507,0.0035272250646494214,0.006630483918575468,-0.01441070729618802,-0.008320009854112048,-2.1265681385718152e-4,0.003966474068278498,0.0021652488756812127,0.00462268282548732,-0.0061559193111502975,-4.958975130060229e-4,-0.002293240396649161,0.006313624821947535,0.004381843030343352,-0.004643729333191836,0.0017624048241383266,-0.00546729393807654,-7.284606596556986e-4,4.5220907001411123e-4,0.002536230001556996,0.0026346593898487164,0.0018232549212340774,-0.00164555840911672,-2.1081691226371648e-4,-7.573949758884769e-4,2.8870397638582003e-4,-9.722209533007501e-4,-0.0022256227525751467,-0.0015574739857587947,-3.517858112954585e-4,3.5209954835694517e-4,5.480554635292738e-4,4.367818837043228e-4,-8.274978513404986e-4,-1.8010038837484228e-4,-1.372261137187747e-16,3.802839119992907e-17,3.4979072589813587e-17,-5.44811591673966e-18,26/03/2021,19.11.12.9,variegatus,Male,Sumatra,-1.895761824,101.3143701,4,75
NHMUK.19.11.12.10.Temminckii.CRANIUM.DORSAL,4.8015237475105215e-4,-0.015118913472768364,0.006584993219699798,-0.019185960411150667,0.008783545584459007,0.020980669524314235,-0.015762116697820135,0.004701276070275333,-8.914332076708975e-4,-0.0014848081705025231,-9.188981185079357e-4,-0.002421172731873751,0.0020054719837230817,-0.00726021550509585,0.006433089797383523,0.006354979245509969,0.004997898748525069,-0.0021001155755218173,-0.0023520651656154263,0.0022969803396749107,-3.2319479030335993e-4,-0.0033023103748350212,1.4577192696592562e-4,-0.001834611234681824,0.002597757267063798,-5.936223842650211e-4,0.0014903771232338853,-0.0014526591406556844,-0.00217135143148528,3.3755204655451455e-4,-0.0015460123220500045,-4.627620283056693e-4,0.0016349618946786158,-7.128715622122938e-6,0.0013150533049317954,1.1357776822051616e-4,0.0012228873772358903,1.6740133964620064e-4,1.363790807715204e-16,-4.1904413966564746e-17,3.8299441743050444e-17,-1.2034644114589099e-17,26/03/2021,19.11.12.10,variegatus,Female,Sumatra,-2.706140547,102.5892621,10,75
NHMUK.94.9.28.35.Borneanus.CRANIUM.DORSAL,-0.00815964334213413,0.014448658607066733,0.0062471988926728955,-0.003906607080804469,-0.005438789617348527,-0.004972624438571557,0.00449460052455343,-0.008374396953163254,0.007217815669074546,0.0024984206676903157,-0.01108289474817234,0.0028311565634422282,-0.0038465951396024047,-2.9464464933095223e-4,-0.004194639375240686,9.764989891108106e-4,-4.3018733706665546e-4,0.004223597996139166,0.00251477912886915,-4.5849375822377123e-4,0.005552154289268575,-0.002079609152327806,-0.0015371528716277964,-0.0046814478341244414,-0.0025744253009892257,0.0012119120472844154,0.0019136793498709128,-0.00419105555474882,0.0014024535996844906,-0.0014030507267567434,-0.003061948628000713,0.001543182361339928,-4.549846955391067e-4,-0.0011453170391715233,-1.9509754979666586e-5,2.2924686676323904e-4,-2.1336259573118816e-4,2.4365449657255786e-4,9.98821251402271e-17,-3.621235256101585e-17,4.423544863740858e-17,1.1058862159352145e-17,26/03/2021,94.9.28.35,variegatus,NIL,Borneo,3.939719,108.182629,32.3,100
NHMUK.55.1430.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,55.143,variegatus,Male,Peninsular SEA,10.28768056,99.11928889,5,75
NHMUK.14.12.8.105.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,14.12.8.105,variegatus,Male,Peninsular SEA,10.14962,98.593368,0.795,75
NHMUK.34.7.18.88.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2021,34.7.18.88,variegatus,Male,Peninsular SEA,4.496415,101.570916,2.005,75
NHMUK.50.11.22.philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2021,50.11.22.,volans,NIL,Philippines,9.834221,124.16833,55,100
NHMUK.61.1162.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2021,61.1162,variegatus,Female,Peninsular SEA,3.078114,101.853127,4,75
NHMUK.71.2621.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2021,71.2621,variegatus,Female,Peninsular SEA,3.242112,101.766468,2.75,75
NHMUK.8.7.20.10.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2021,8.7.20.10,variegatus,Female,Peninsular SEA,3.488784,101.767941,34.96,75
NHMUK.34.7.18.89.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,34.7.18.89,variegatus,Female,Peninsular SEA,4.496415,101.570916,2.005,75
NHMUK.55.1431.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,55.1431,variegatus,Male,Peninsular SEA,5.776442,100.431575,7.97,75
NHMUK.55.1433.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,55.1433,variegatus,Male,Peninsular SEA,NIL,NIL,NIL,NIL
NHMUK.55.1436.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,55.1436,variegatus,Female,Peninsular SEA,6.630211,100.185922,3.3,50
NHMUK.76.10.4.2.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,76.10.4.2,volans,NIL,Philippines,9.834221,124.16833,55,100
NHMUK.77.10.6.27.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,77.10.6.27,volans,NIL,Philippines,10.18402393,125.5967767,30,100
NHMUK.8.7.20.8.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,8.7.20.8,variegatus,Male,Peninsular SEA,3.488784,101.767941,34.96,75
NHMUK.9.4.1.86.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,9.4.1.86,variegatus,Male,Peninsular SEA,1.35833,103.976175,3.91,100
NHMUK.98.1.7.4.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,98.1.7.4,variegatus,Female,Peninsular SEA,1.589617,103.54477,5.8,100
NHMUK.98.8.3.1.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,98.8.3.1,variegatus,Female,Peninsular SEA,5.425962,100.252069,7.5,1
NHMUK.77.10.6.3.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,77.10.6.3,volans,NIL,Philippines,9.784633848,125.5587085,17.24,75
NHMUK.77.10.6.29.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/03/2021,77.10.6.29,volans,Male,Philippines,10.18402393,125.5967767,30,100
NHMUK.9.4.1.93.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/03/2021,9.4.1.93,variegatus,Female,Riau Archipelago,1.004349,104.451249,27.7,100
NHMUK.79.11.21.240.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/03/2021,79.11.21.240,variegatus,NIL,Peninsular SEA,5.38255,100.247977,11.08,100
NHMUK.956.b.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,956g,volans,NIL,Philippines,10.18402393,125.5967767,30,100
NHMUK.97.5.2.10.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,97.5.2.10,volans,Male,Philippines,11.93002776,125.1272935,100,100
NHMUK.77.10.6.24.Philippinensis.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2021,77.10.6.24,volans,F,Philippines,10.18402393,125.5967767,30,100
ZRC.4.899.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/08/2020,ZRC. 4.899,variegatus,Male,Peninsular SEA,6.425678,101.820476,19.71,50
ZRC.4.900.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/08/2020,ZRC. 4.900,variegatus,Female,Peninsular SEA,7.068869728,100.621263,1,75
ZRC.4.908.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/08/2020,ZRC. 4.908,variegatus,Female,Peninsular SEA,NIL,NIL,NIL,NIL
ZRC.4.918.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/08/2020,ZRC. 4.918,variegatus,Female,Peninsular SEA,3.55023,101.7233,3.5,75
ZRC.4.925.Peninsulae.CRANIUM.DORSAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/08/2020,ZRC. 4.925,variegatus,Male,Peninsular SEA,1.4208,103.80113,3.1,100
